name,created_at,screen_name,text,category,party,region,display_text_width,is_retweet,favorite_count,retweet_count,location,followers_count,friends_count,listed_count,statuses_count
Ron Wyden,2022-04-13T01:37:06Z,RonWyden,"Flawed algorithms are discriminating against Americans of color in every aspect of life from home loans to health care, and much more. I’m proud to be leading the fight for accountability and transparency of these flawed systems with my #AlgorithmicAccountabilityAct. https://t.co/jM2xSmUnWu",,democrat,west,267,FALSE,135,43,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-13T00:17:56Z,RonWyden,"Neither rain, nor sleet, nor snow in the Coast Range was going to derail my  #2022townhall here from the @dailyastorian. Good Clatsop County discussion today during my 1,011th town hall about supporting coastal fishing, building affordable housing, improving mental health &amp; more. https://t.co/pYDqjX47Py",,democrat,west,284,FALSE,79,14,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-12T20:30:46Z,RonWyden,More details here on the plans for the institute and the generosity of Connie and Steve Ballmer that’s making it happen: https://t.co/Gwf7Qo67rV,,democrat,west,144,FALSE,28,7,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-12T20:30:18Z,RonWyden,Very impressed by today’s briefing from @uoregon for @SenJeffMerkley @RepBonamici &amp; me on how its Ballmer Institute can be a fountain of solutions here in NE Portland to produce better care for young people struggling in Oregon &amp; nationwide with mental health challenges. https://t.co/BKobJiiWQJ,,democrat,west,279,FALSE,110,35,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-12T19:20:10Z,RonWyden,Huge congrats to @AndreaPaluso for this exciting opportunity to help kids &amp; families w/her powerful advocacy at the national level. My friend is a great ally in the work with @familyforward for quality child care in Oregon &amp; I look forward to continuing our teamwork at @CC4EFN https://t.co/MosWaHA8Sw,,democrat,west,285,FALSE,33,11,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-12T14:49:45Z,RonWyden,"Enjoyed yesterday’s online #2022townhall for Yamhill County from Newberg City Hall. Lots of good community conversations about solutions to generate more housing, support voting rights, tackle the climate crisis, protect Social Security and more. https://t.co/XJTvsIiWrj",,democrat,west,246,FALSE,41,6,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-12T13:25:36Z,RonWyden,Glad to have teamed up with @RepBonamici and @SenJeffMerkley to secure more than $2 million for the health care superstars at @VirginiaGarcia to expand their services here in Newberg. Heard yesterday what a huge win this is for Yamhill County. https://t.co/41QHSsi8XI,,democrat,west,243,FALSE,73,16,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-12T00:14:31Z,RonWyden,"SESTA-FOSTA has achieved nothing more than increasing exploitation and violence against sex workers. On this 4th anniversary of its passage, I’m as committed as ever to passing the SAFE SEX Workers Study Act to protect sex workers from this failed law nationwide. https://t.co/2kF5W6B2zw",,democrat,west,263,FALSE,187,77,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-11T21:22:37Z,RonWyden,Woke up to very rare mid-April snow here in SE Portland. A little winter weather won’t slow us down. Looking forward to this afternoon’s town hall in Yamhill County. https://t.co/Rfut75nrv3,,democrat,west,165,FALSE,318,29,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-11T20:42:40Z,RonWyden,"As co-chair of Oregon’s semiconductor task force, I’m all in with generating more good economic days just like this one for our state.",,democrat,west,134,FALSE,32,5,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-11T20:42:19Z,RonWyden,Glad to celebrate the grand opening at @Intel here in Washington County of its new factory space. This $3 billion investment is great news for the Silicon Forest that generates jobs throughout Oregon &amp; builds stronger semiconductor manufacturing in the U.S. https://t.co/7R9UpPmxml,,democrat,west,261,FALSE,78,11,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-11T17:00:46Z,RonWyden,"Bill’s retirement celebration at the Moda Center was a great opportunity to catch up with fellow @trailblazers fans like @Shemia_Fagan and share wonderful #RipCity memories with former players Geoff Petrie, Larry Steele, Michael Harper &amp; Darnell Valentine. https://t.co/cnaz5KGvKE",,democrat,west,260,FALSE,36,8,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-11T17:00:04Z,RonWyden,What a special evening in #RipCity and for all of Oregon as @Trailblazers fans got the chance last night to say thanks to legendary broadcaster Bill Schonely for all he and his wife Dottie have done for our community. https://t.co/ZUHnmYQoZK,,democrat,west,217,FALSE,59,11,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-11T03:20:33Z,RonWyden,Honored to present @trailblazers legend Bill Schonely with a flag flown over the U.S. Capitol as part of tonight’s retirement ceremony at the Moda Center for my friend and icon who gave all of us fans #RipCity and so much more. https://t.co/BIO1Irkcl5,,democrat,west,227,FALSE,498,42,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-10T21:26:47Z,RonWyden,"A wonderful discussion with Curry County residents today here on the South Coast about housing, mental health, recreation, student debt &amp; more that affects rural Oregon. Thanks to Coast Community Health Center for hosting the virtual #2022townhall. https://t.co/wKZneOEVjf",,democrat,west,252,FALSE,63,14,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-10T19:45:34Z,RonWyden,"Enjoyed this morning’s meeting at the Coast Community Health Center in Port Orford before my #2022townhall in Curry County. Heard how the $850,000 in federal funds I helped to secure will mean these health care heroes can expand their crucial services to Brookings. https://t.co/zKti9Uk1Gy",,democrat,west,265,FALSE,65,12,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-10T18:41:09Z,RonWyden,The Fred Meyer here in Coos Bay is one of my favorites in Oregon. Great to pick up some chicken and bread for dinner after last night’s #2022townhall in Coos County. https://t.co/i7rhIlILYr,,democrat,west,165,FALSE,327,22,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-10T14:02:40Z,RonWyden,Big thanks to North Bend Mayor @jessicaengelke for the City Hall hospitality last night hosting my Coos County #2022townhall. Very much enjoyed the #OregonWay conversation here in North Bend about how to make the South Coast an even better place to live and work. https://t.co/y7Ypspc2pP,,democrat,west,263,FALSE,75,15,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-10T01:26:02Z,RonWyden,Heard lots of reasons for optimism on the South Coast today in Coos Bay about how the @portofcoosbay can thread the economic needle with an innovative ocean-to-rail container terminal. I’m all in with this proposal that would generate jobs &amp; unsnarl supply chain backlogs. https://t.co/SzV2raoehr,,democrat,west,276,FALSE,76,25,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-09T22:55:43Z,RonWyden,Energized after hearing so many powerful voices today here in Eugene sharing the #AJustice4All joy of this week’s historic Senate vote confirming Ketanji Brown Jackson to the US Supreme Court. A glorious moment for justice across our country. https://t.co/8lymt2Eelr,,democrat,west,242,FALSE,96,17,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-09T18:52:30Z,RonWyden,"The CAHOOTS program pioneered in the @cityofeugene by @WhiteBirdClinic is a national model for mobile crisis response. Glad to have secured support for this life-saving program &amp; working to expand it nationwide as a key piece to help address homelessness.
https://t.co/31sWrj2q0T",,democrat,west,283,FALSE,86,32,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-08T20:57:19Z,RonWyden,Great to celebrate a milestone morning here today in Portland marking the history made with this week’s Senate vote confirming Ketanji Brown Jackson to the US Supreme Court. She is truly #AJustice4All https://t.co/lcugFeEOPq,,democrat,west,200,FALSE,236,34,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-08T17:40:30Z,RonWyden,The United States must continue to exercise every economic tool at its disposal to hold Putin accountable. Read more about my bipartisan legislation with @senrobportman: https://t.co/aO0PaJy5Op,,democrat,west,193,FALSE,189,64,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-08T17:40:30Z,RonWyden,"I just introduced legislation to end tax breaks for companies that pay taxes to the Russian government, to ensure American taxpayers aren’t subsidizing Putin’s war machine.",,democrat,west,172,FALSE,4380,1192,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-07T20:53:21Z,RonWyden,"Huge congrats to my friend for his milestone 500th town hall. I know firsthand how Oregonians expect their elected officials to be open to their questions and ideas, and then act on what we hear. @SenJeffMerkley does all of that and more. https://t.co/XreJ1T6ibd",,democrat,west,238,FALSE,170,31,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-07T18:39:50Z,RonWyden,"Judge Ketanji Brown Jackson is one of the most qualified nominees I’ve seen, and will be a critically important voice on the Supreme Court. This is a historic day for our country, and a significant step in the battle to defend Americans’ rights for years to come. https://t.co/VTcqT4Sngt",,democrat,west,263,FALSE,492,91,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-07T15:59:19Z,RonWyden,"Revoking Russia’s PNTR status sends the strong message to Vladimir Putin that he doesn’t get to tear down the international order, brutalize the Ukrainian people, and then benefit from normal trade relations. This is a big step in holding his regime accountable. https://t.co/yMEexg56OU",,democrat,west,262,FALSE,195,61,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-07T13:36:31Z,RonWyden,"With every passing day, the world witnesses Russia’s horrific brutality in Ukraine. Keeping normal trade relations gives aid and comfort to Putin’s regime. We must hammer home that Russia has made itself a pariah state by removing its PNTR status. I’m all in to get it done. https://t.co/6erjTtD48T",,democrat,west,274,FALSE,96,19,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-06T23:03:34Z,RonWyden,Productive meeting today with Oregon fire chiefs. Big thanks to all of the heroic firefighters in Oregon and the West who work tirelessly to keep our communities safe. I'll continue working hard to ensure they have the support and resources they deserve. https://t.co/ouo5qe5f0R,,democrat,west,254,FALSE,79,14,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-06T21:36:43Z,RonWyden,What’s happening in 2022 is collectively the most extreme attack on American freedoms we've seen in generations. I look forward to voting in favor of Judge Jackson's historic nomination.,,democrat,west,186,FALSE,131,25,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-06T21:36:42Z,RonWyden,"Republicans spent decades packing courts with right-wing judges and justices. Now, the right to vote, make your own health care decisions and breathe clean air are at risk. Judge Ketanji Brown Jackson's voice will be a much-needed addition to the Supreme Court. https://t.co/NCs7KfYIAG",,democrat,west,261,FALSE,208,41,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-06T13:45:14Z,RonWyden,"Glad to see this blueprint for the 5-year federal wildfire plan I worked to get into law. This makes a big difference for communities in Oregon &amp; the West facing wildfire risks &amp; needing investments in forest restoration, hazardous fuels management &amp; more: https://t.co/cF5lR141Pg",,democrat,west,292,FALSE,45,17,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-05T19:11:36Z,RonWyden,"As the son of a librarian, I know the invaluable role librarians play in communities across the country. This National Library Workers Day, I'd like to say a big thank you to all the library workers who work tirelessly each day to help their communities learn and grow. #NLWD22",,democrat,west,277,FALSE,138,29,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-05T17:47:38Z,RonWyden,Lowering health care costs and closing the mental health care gap are at the top of my priority list as Chair of @SenateFinance. Happy to have @SecBecerra testify in today's hearing about the urgent need to deliver on these promises to American families. https://t.co/JaxLylwh34,,democrat,west,254,FALSE,43,15,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-03T18:42:02Z,RonWyden,"Glad to see the Biden administration is ending this harmful and discriminatory Trump-era policy. As the son of parents who fled Nazi Germany, I will continue my work to uphold the right to asylum for those seeking safe refuge in the United States. https://t.co/YVla0jPFTn",,democrat,west,271,FALSE,163,29,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-02T14:45:12Z,RonWyden,Workers deserve the right to freely organize without fear of union-busting tactics like surveillance and intimidation from companies. Kudos to the workers at Amazon for this well-deserved victory in the battle to strengthen labor rights nationwide. #UnionStrong https://t.co/If6hSpmVCq,,democrat,west,261,FALSE,239,48,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-01T21:03:12Z,RonWyden,Ending federal cannabis prohibition is urgent business. I congratulate the House on passing this bill and I urge my Senate colleagues to support my legislation with @SenSchumer and @SenBooker. It’s past time for Congress to listen to the will of the voters. https://t.co/YOLKxE8K7K,,democrat,west,257,FALSE,293,72,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-01T16:28:20Z,RonWyden,Read more about my EDGE Act: https://t.co/4MIWz9zgnr,,democrat,west,52,FALSE,15,10,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-01T16:28:20Z,RonWyden,Increasing domestic critical mineral production is key to weaning our country off of foreign mineral and energy imports. My bill to modernize and clean up existing processing sites will play a vital role in paving the way to a clean energy future. https://t.co/s7KBUVQOnR,,democrat,west,247,FALSE,43,12,Oregon,528575,619,4276,12261
Ron Wyden,2022-04-01T01:01:30Z,RonWyden,"This #CesarChavezDay, and every day, we must commit to fighting for strong labor protections for farmworkers across the country. I’m proud that Oregon is leading the battle to give overtime pay for farmworkers. Let’s continue that important work nationwide.",,democrat,west,257,FALSE,140,32,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-31T21:37:22Z,RonWyden,"This #TransDayOfVisibility we celebrate the lives – the joy, the contributions, the perseverance and so much more – of trans and non-binary people. Today and every day, I'm fighting to protect the rights of trans youth, veterans, and folks across Oregon and nationwide.",,democrat,west,269,FALSE,171,34,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-31T19:32:09Z,RonWyden,"Following today’s meeting with Judge Ketanji Brown Jackson, I’m pleased to announce my support of her historic nomination. Judge Jackson’s deep knowledge of the law and fair-minded judicial temperament are clear. I look forward to voting for her confirmation. https://t.co/HGDNchGJ5g",,democrat,west,259,FALSE,720,78,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-31T17:24:06Z,RonWyden,"Grateful to @AmbassadorTai for attending today's @SenateFinance hearing. As Chairman, I'm committed to standing up to China's trade abuses and using every economic tool at our disposal to hold Russia's regime accountable for its unprovoked invasion of Ukraine. https://t.co/KdTQWvmF6v",,democrat,west,260,FALSE,39,17,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-30T17:58:41Z,RonWyden,"I asked independent watchdogs to confirm there is an access problem in mental health care. They confirmed it and then some. Americans are facing a mental health care crisis, and I am committed to taking meaningful action. https://t.co/1dJ3FxxByz",,democrat,west,245,FALSE,53,22,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-30T17:58:41Z,RonWyden,"Meanwhile, insurance companies are making it harder and harder for patients to find care by using ""ghost networks,"" which leave patients struggling to afford services or even find providers.",,democrat,west,190,FALSE,56,21,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-30T17:58:41Z,RonWyden,"Too many barriers are standing in between quality, affordable mental health care and Americans that need it. As Chair of @SenateFinance, tackling this crisis remains at the top of my priority list.",,democrat,west,197,FALSE,127,32,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-30T14:10:50Z,RonWyden,WATCH LIVE: The Committee is holding its third hearing on addressing the mental health crisis in America. Today’s hearing will focus on mental health care parity. https://t.co/ZQIY9ikk3J,,democrat,west,140,TRUE,0,5,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-29T16:30:59Z,RonWyden,Read our full report: https://t.co/l3ThBCw6XO,,democrat,west,45,FALSE,18,11,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-29T16:30:48Z,RonWyden,Today @MikeCrapo and I are releasing a new report on mental health in America. This bipartisan report marks the next step in the @SenateFinance effort to tackle the mental health crisis and help every American access mental health care where and when they need it.,,democrat,west,264,FALSE,124,30,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-25T15:36:02Z,RonWyden,"As Chairman of @SenateFinance, I'm all in to get this project across the finish line to create good-paying jobs on Oregon's South Coast and increase access to global markets for Oregon manufacturers. I'll continue pushing federal officials until we get this done.",,democrat,west,263,FALSE,114,20,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-25T15:36:01Z,RonWyden,Productive call yesterday with @SecretaryPete about the urgent need for federal funds to build a state-of-the-art container terminal in the Port of Coos Bay. This would significantly expand West Coast shipping capacity and reduce pressure on stressed global supply chains. https://t.co/olT5KW4DEG,,democrat,west,272,FALSE,701,102,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-25T13:20:29Z,RonWyden,"I was the first U.S. Senator elected entirely by mail. Voting at home is safe, easy, and effective for everybody. Every single American deserves the right to cast their ballot from their home.",,democrat,west,192,FALSE,1864,330,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-24T18:52:58Z,RonWyden,Imposing the toughest possible sanctions against Russian oligarchs is critical to holding Putin and his regime accountable for his unprovoked invasion of Ukraine. I'm fighting tooth and nail to get it done in the Senate. https://t.co/b6vno518Uh,,democrat,west,220,FALSE,338,82,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-23T21:22:12Z,RonWyden,"Today marks 12 years since the passage of the #AffordableCareAct, which has helped millions of Americans get access to quality, affordable health care. Democrats won’t stop fighting to build on the success of this critical law and lower health care costs for all.",,democrat,west,263,FALSE,146,27,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-23T19:37:21Z,RonWyden,"Madeleine Albright blazed the path for women in foreign policy here at home and around the world. Her strong legacy of public service, advocating for human rights, and fierce support of women leaders will live on for generations to come.",,democrat,west,237,FALSE,364,63,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-23T12:27:49Z,RonWyden,Good news in the urgent fight to tackle the affordable housing crisis in Portland &amp; nationwide. @habitatportland is a great ally in this affordable housing battle and deserves big congratulations for securing this significant donation. https://t.co/VRJqCLH7lD,,democrat,west,263,FALSE,162,36,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-22T22:48:31Z,RonWyden,"Everyone should be paying close attention to what Republicans are saying about this week’s Supreme Court confirmation hearings. They are showing us that it won’t end with overturning Roe v. Wade. If given the chance, they will gut Americans’ basic human rights. https://t.co/HTYOiRyLqB",,democrat,west,261,FALSE,530,235,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-22T18:28:59Z,RonWyden,"WATCH: @SenSchumer, @RonWyden, @SenatorCantwell, and @SenSherrodBrown are live now:
 https://t.co/XZhQvDCGYO",,democrat,west,124,TRUE,0,16,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-22T18:08:02Z,RonWyden,Americans have a right to know if and when the government is obtaining their private information. My bill will ensure the government can't hide its surveillance behind smokescreens. I will not stop fighting to protect Americans' privacy. https://t.co/0JKjREAIh8,,democrat,west,261,FALSE,169,40,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-22T14:48:42Z,RonWyden,"Republicans are telling you what they intend to do if they take power again. They're not stopping at criminalizing abortion. By attacking Griswold, they make clear they want to eliminate access to contraception. https://t.co/TKmaaXgyj8",,democrat,west,211,FALSE,517,268,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-21T13:55:38Z,RonWyden,Youth mental health is at a crisis point &amp; the time is now to help. Glad to have teamed up this weekend in Portland with @LinesforLife to announce there will be federal funds to let this great non-profit expand its YouthLine for a struggling generation. https://t.co/114jY67qnr,,democrat,west,257,FALSE,100,16,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-19T19:58:27Z,RonWyden,Proud to stand shoulder-to-shoulder with @OregonAFLCIO &amp; @lizshuler today in Portland &amp; every day in the #UnionStrong fight for worker rights throughout our country. https://t.co/W9dU9uwxyj,,democrat,west,173,FALSE,163,41,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-19T14:07:14Z,RonWyden,"Thanks Jackson County for yesterday’s outstanding online #2022townhall &amp; thoughtful conversation about student mental health, Ukraine, the recreation economy, rural broadband, voting rights &amp; more. And thanks to the @mailtribune for hosting me in Medford. https://t.co/Zr3Omt3rzt",,democrat,west,263,FALSE,71,9,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-18T21:20:57Z,RonWyden,"Great discussion today about the collaborative work ahead for the Klamath basin, Ukraine, and mental health resources for students at my virtual town hall here in sunny Klamath County. Big thanks to the @HeraldandNews for hosting. #2022townhalls https://t.co/cRJtsYpx4w",,democrat,west,245,FALSE,43,10,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-18T20:22:22Z,RonWyden,"We're live now with @RonWyden and his constituents in Klamath County!

YouTube: https://t.co/icYxJCHF6q

Facebook: https://t.co/zh8OedkXhW",,democrat,west,140,TRUE,0,5,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-18T13:28:28Z,RonWyden,Disclosure loopholes for investment firms are enabling Russian oligarchs to hide assets and wealth in the U.S. away from authorities without fear of penalty. Closing these loopholes is key to holding Putin and his cronies accountable for his regime's assault on Ukraine. https://t.co/Unkx5xKjS7,,democrat,west,270,FALSE,102,41,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-17T19:51:35Z,RonWyden,"The charitable tax deduction is a lifeline, not a loophole. Grateful to have @oregonfoodbank’s Susannah Morgan in DC this week testifying before @SenateFinance about the urgent need to fix our broken tax code and incentivize charitable giving to help American families in need. https://t.co/Qa5MGeol2K",,democrat,west,277,FALSE,108,27,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-17T16:46:44Z,RonWyden,"Withdrawing from Afghanistan wasn’t easy, but thanks to President Biden's leadership and determination to do so, the US and our NATO allies are able to focus our full attention on supporting Ukraine’s fight for freedom. That’s incredibly important, and it’s making a difference.",,democrat,west,278,FALSE,344,67,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-17T14:01:31Z,RonWyden,WATCH LIVE: Republicans’ 2017 tax law was a gut punch to charitable giving. Today the committee is holding a hearing to discuss the urgent need to fix our tax code to incentivize charitable giving to help American families in greatest need. https://t.co/6pZbrt3WhY,,democrat,west,139,TRUE,0,19,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-16T23:00:49Z,RonWyden,"Do you have a question for Sen. @RonWyden? Here’s where you can submit it before the event.

https://t.co/a8Ud6g9zEo",,democrat,west,133,TRUE,0,8,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-16T21:32:46Z,RonWyden,"Afternoon read: @thebulletin editorial on my bill to reduce imports of critical minerals, ease reliance on foreign oil and gas, and support domestic manufacturing: https://t.co/VI9Bo9giVO",,democrat,west,187,FALSE,82,38,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-16T19:29:44Z,RonWyden,"In 2020, the list price in the United States for a Humira pen was $2,778. In Canada, the same medication cost $563. 

Americans have stopped taking life-saving medications thanks to Big Pharma's profiteering. Enough is enough. https://t.co/ud36eYQpus",,democrat,west,226,FALSE,240,44,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-16T18:09:22Z,RonWyden,"“I’m here to tell you—the scandal is what is legal.”

“As we meet this morning, there are people all over the country who know they’re going to get mugged every time they show up at the pharmacy counter.

“It’s time for action. Democrats have a plan.”
—Chairman @RonWyden https://t.co/EQgPjBxO2M",,democrat,west,140,TRUE,0,38,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-16T14:06:33Z,RonWyden,"For too long, Big Pharma has gotten away with mugging seniors at the pharmacy counter. I’m committed to ending their price-gouging and delivering relief to seniors once and for all. https://t.co/8q3igvlTD9",,democrat,west,181,FALSE,285,86,Oregon,528575,619,4276,12261
Ron Wyden,2022-03-16T14:02:15Z,RonWyden,WATCH LIVE: Democrats are committed to ending Big Pharma’s price-gouging. Today the committee is holding a hearing on the urgent need to lower drug prices in Medicare and deliver relief to seniors. https://t.co/X4F9U0bDxw,,democrat,west,140,TRUE,0,51,Oregon,528575,619,4276,12261
Senator Jeff Merkley,2022-04-28T22:11:14Z,SenJeffMerkley,Commercial fishing and seafood processing is crucial to the health of rural communities up and down Oregon's coast. @RonWyden and I led Congressional colleagues to urge @USDA to buy more West Coast seafood from our fishermen and seafood processors through the pandemic and beyond. https://t.co/JKAPxHj1jd,neutral,democrat,west,280,FALSE,31,11,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-28T20:54:11Z,SenJeffMerkley,State legislatures across the country are pushing bills that would restrict reproductive freedom. I am working in the Senate to make sure we have strong federal legislation to protect abortion access. #PassWHPA https://t.co/xQg92kcMmf,neutral,democrat,west,210,FALSE,69,12,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-28T19:47:29Z,SenJeffMerkley,"It was a pleasure to join @enviroregon and @SenJeffMerkley today!

This is an urgent moment, and we need a comprehensive federal effort to support the state's work AND provide major investments in clean energy. 

#CleanEnergy https://t.co/WWZN06F5vv",neutral,democrat,west,140,TRUE,0,6,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-28T18:50:01Z,SenJeffMerkley,"This morning, our state director @pdxceleste joined @SenJeffMerkley @ORDOJ @OregonJTA @climatesolution and @ospirgstudents at a @actonclimateUS event on the need for federal action on climate change. #ActOnClimate

See the full video here: https://t.co/czBKWnZIFn https://t.co/c9SmvETVDz",neutral,democrat,west,140,TRUE,0,10,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-28T18:47:45Z,SenJeffMerkley,Good! Banning sales of menthol cigarettes that Big Tobacco has used for decades to target communities of color is an important step. We have to stop flavors and other strategies that aim to get people hooked on nicotine. https://t.co/lUsZQBK2kA,neutral,democrat,west,220,FALSE,66,18,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-28T14:02:56Z,SenJeffMerkley,The unjust conviction of prominent philanthropist Osman Kavala and other leading civil society voices in Turkey is deeply troubling and underscores how far the country has drifted from upholding basic human rights and rule of law. All politically motivated prosecutions must end. https://t.co/nixawAZl4p,critical,democrat,west,279,FALSE,31,15,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-28T01:31:52Z,SenJeffMerkley,"Everyone should have access to the reproductive health care they need—whether that’s birth control, STI testing and treatment, or cancer screenings. MAGA Republicans want to undermine #TitleX and get between you and your doctor. I voted to stop them. #ProtectX",neutral,democrat,west,260,FALSE,469,113,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-27T22:59:40Z,SenJeffMerkley,".@RepLowenthal and I wrote this last year, but it’s unfortunately even more relevant today. We must #BreakFreeFromPlastic to protect our health, communities, and planet. https://t.co/ppKNORPC7A",neutral,democrat,west,193,FALSE,80,21,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-27T15:29:11Z,SenJeffMerkley,"Our elections should be determined by the will of the people, not the influence of the privileged and powerful. It’s long past time to pass the DISCLOSE Act and end the scourge of dark money in our elections. https://t.co/cONjZ5jIWA",neutral,democrat,west,208,FALSE,430,137,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-26T23:01:36Z,SenJeffMerkley,The Hatfield Peace tree was planted 37 years ago today by Oregon’s own Senator Mark Hatfield to stand as a beacon for world peace. I think we can all draw inspiration from Senator Hatfield’s strongly held commitment to peace and opposition to war—I know I certainly do! https://t.co/xvi7tb3laI,neutral,democrat,west,269,FALSE,247,35,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-26T19:47:34Z,SenJeffMerkley,Pay attention to the dates of these texts. January 6th wasn’t an isolated incident—it was a flashpoint in the attempts to spread the Big Lie and overturn the election. Everyone involved needs to be held accountable for this deliberate attack on our democracy. https://t.co/YHOahXc6Z3,critical,democrat,west,259,FALSE,181,59,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-26T19:01:32Z,SenJeffMerkley,"The Labor Day fires brought gut-wrenching devastation to Oregon—lives lost, homes and businesses leveled, entire communities destroyed. It is truly inspiring to see students coming together to bond and make something beautiful from that destruction as their communities recover. https://t.co/Y9Y5l5gch2",neutral,democrat,west,278,FALSE,36,15,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-26T14:46:48Z,SenJeffMerkley,"Teens are in crisis; from historic loss to isolation from friends &amp; family, the pandemic turned their worlds upside-down. @SenJeffMerkley &amp; I introduced legislation to increase school-based mental health services so kids can get the care they deserve - it can't come soon enough. https://t.co/tAR8KR4m5P",neutral,democrat,west,144,TRUE,0,15,Oregon,510452,1075,4685,15616
Senator Jeff Merkley,2022-04-25T22:28:52Z,SenJeffMerkley,Forest collaboratives bring stakeholders together to create more resilient forests and protect our communities. I worked to dramatically increase funding for collaboratives to do more to reduce the threat of wildfires. https://t.co/UDUH0lnrZT,neutral,democrat,west,242,FALSE,26,11,Oregon,510452,1075,4685,15616
